id_nationalité1;id_nationalité2;id_nationalité3
92;0;0
4;0;0
92;0;0
155;0;0
4;0;0
228;0;0
422;0;0
153;0;0
92;0;0
92;0;0
92;0;0
422;0;0
229;0;0
92;0;0
92;0;0
228;0;0
97;0;0
422;0;0
98;0;0
92;0;0
92;0;0
92;0;0
123;0;0
209;0;0
228;0;0
153;0;0
92;0;0
113;0;0
92;0;0
4;0;0
4;0;0
19;0;0
153;0;0
98;0;0
19;0;0
200;0;0
123;0;0
153;0;0
60;0;0
233;0;0
229;0;0
153;0;0
160;0;0
153;0;0
229;0;0
200;0;0
200;0;0
200;0;0
200;0;0
200;0;0
229;0;0
229;0;0
229;0;0
229;0;0
97;0;0
229;0;0
205;0;0
205;0;0
205;0;0
123;0;0
4;0;0
146;0;0
228;0;0
228;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
153;0;0
153;0;0
229;0;0
200;0;0
160;0;0
94;0;0
200;0;0
200;0;0
200;0;0
200;0;0
123;0;0
123;0;0
4;0;0
4;0;0
4;0;0
4;0;0
200;0;0
4;0;0
92;0;0
200;0;0
200;0;0
200;0;0
113;0;0
228;0;0
147;0;0
153;0;0
104;0;0
200;0;0
146;0;0
138;0;0
138;0;0
138;0;0
138;0;0
138;0;0
138;0;0
138;0;0
138;0;0
138;0;0
138;0;0
138;0;0
138;0;0
153;0;0
167;0;0
167;0;0
153;0;0
92;0;0
153;0;0
4;0;0
4;0;0
422;0;0
147;0;0
147;0;0
147;0;0
153;0;0
4;0;0
92;0;0
422;0;0
4;0;0
4;0;0
4;0;0
92;0;0
182;0;0
44;0;0
153;0;0
147;0;0
147;0;0
147;0;0
422;0;0
153;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
195;0;0
45;0;0
195;0;0
95;0;0
208;0;0
4;0;0
123;0;0
4;0;0
153;0;0
4;0;0
45;0;0
147;0;0
200;0;0
153;0;0
153;0;0
4;0;0
158;0;0
34;0;0
4;0;0
4;0;0
41;0;0
229;0;0
4;0;0
113;0;0
4;0;0
92;0;0
147;0;0
113;0;0
229;0;0
4;0;0
95;0;0
95;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
160;0;0
92;0;0
4;0;0
153;0;0
153;0;0
229;0;0
153;0;0
217;0;0
217;0;0
217;0;0
92;0;0
147;0;0
95;0;0
104;0;0
104;0;0
153;0;0
92;0;0
6;0;0
92;0;0
209;0;0
92;0;0
153;0;0
422;0;0
160;0;0
153;0;0
160;0;0
153;0;0
153;0;0
92;0;0
422;0;0
147;0;0
60;0;0
92;0;0
4;0;0
209;0;0
92;0;0
98;0;0
153;0;0
44;0;0
153;0;0
102;0;0
178;0;0
4;0;0
92;0;0
209;0;0
113;0;0
153;0;0
422;0;0
4;0;0
228;0;0
45;0;0
45;0;0
94;0;0
209;0;0
209;0;0
209;0;0
422;0;0
209;0;0
999;0;0
92;0;0
153;0;0
160;0;0
422;0;0
209;0;0
4;0;0
153;0;0
160;0;0
160;0;0
147;0;0
160;0;0
92;0;0
160;0;0
44;0;0
19;0;0
45;0;0
69;0;0
38;0;0
153;0;0
130;0;0
142;0;0
422;0;0
60;0;0
92;0;0
153;0;0
54;0;0
75;0;0
147;0;0
113;0;0
4;0;0
92;0;0
147;0;0
92;0;0
209;0;0
92;0;0
422;0;0
113;0;0
4;0;0
160;0;0
69;0;0
160;0;0
153;0;0
69;0;0
153;0;0
69;0;0
4;0;0
153;0;0
147;0;0
4;0;0
422;0;0
19;0;0
19;0;0
209;0;0
422;0;0
147;0;0
12;0;0
92;0;0
422;0;0
45;0;0
4;0;0
45;0;0
147;0;0
422;0;0
422;0;0
45;0;0
45;0;0
153;0;0
422;0;0
4;0;0
113;0;0
160;0;0
160;0;0
113;0;0
153;0;0
153;0;0
45;0;0
45;0;0
45;0;0
160;0;0
200;0;0
160;0;0
153;0;0
198;0;0
160;0;0
113;0;0
160;0;0
4;0;0
209;0;0
200;0;0
167;0;0
153;0;0
98;0;0
4;0;0
153;0;0
153;0;0
4;0;0
110;0;0
182;0;0
142;0;0
422;0;0
113;0;0
92;0;0
92;0;0
98;0;0
184;0;0
422;0;0
229;0;0
92;0;0
92;0;0
200;0;0
216;0;0
113;0;0
95;0;0
45;0;0
92;0;0
92;0;0
603;0;0
160;0;0
160;0;0
160;0;0
153;0;0
155;0;0
147;0;0
228;0;0
153;0;0
160;0;0
92;0;0
160;0;0
160;0;0
147;0;0
92;0;0
422;0;0
41;0;0
229;0;0
422;0;0
153;0;0
153;0;0
214;0;0
98;0;0
113;0;0
186;0;0
422;0;0
228;0;0
222;0;0
92;0;0
4;0;0
214;0;0
45;0;0
41;0;0
422;0;0
209;0;0
45;0;0
214;0;0
214;0;0
214;0;0
209;0;0
214;0;0
101;0;0
214;0;0
214;0;0
4;0;0
214;0;0
214;0;0
110;0;0
214;0;0
214;0;0
216;0;0
422;0;0
160;0;0
209;0;0
209;0;0
113;0;0
182;0;0
422;0;0
214;0;0
92;0;0
92;0;0
214;0;0
113;0;0
4;0;0
209;0;0
214;0;0
228;0;0
74;0;0
214;0;0
92;0;0
167;0;0
214;0;0
999;0;0
92;0;0
95;0;0
214;0;0
214;0;0
113;0;0
45;0;0
92;0;0
153;0;0
41;0;0
92;0;0
155;0;0
113;0;0
214;0;0
75;0;0
124;0;0
113;0;0
209;0;0
92;0;0
92;0;0
155;0;0
160;0;0
147;0;0
153;0;0
229;0;0
113;0;0
92;0;0
4;0;0
422;0;0
195;0;0
214;0;0
4;0;0
4;0;0
422;0;0
44;0;0
4;0;0
214;0;0
60;0;0
182;0;0
160;0;0
92;0;0
113;0;0
208;0;0
209;0;0
95;0;0
153;0;0
153;0;0
229;0;0
195;0;0
214;0;0
195;0;0
153;0;0
92;0;0
113;0;0
195;0;0
422;0;0
113;0;0
422;0;0
160;0;0
45;0;0
209;0;0
41;0;0
95;0;0
113;0;0
202;0;0
153;0;0
195;0;0
95;0;0
228;0;0
147;0;0
160;0;0
228;0;0
45;0;0
4;0;0
104;0;0
4;0;0
200;0;0
92;0;0
153;0;0
229;0;0
110;0;0
202;0;0
228;0;0
228;0;0
4;0;0
92;0;0
209;0;0
153;0;0
160;0;0
98;0;0
422;0;0
422;0;0
110;0;0
92;0;0
113;0;0
4;0;0
153;0;0
422;0;0
228;0;0
110;0;0
142;0;0
153;0;0
228;0;0
113;0;0
228;0;0
92;0;0
422;0;0
228;0;0
110;0;0
4;0;0
113;0;0
4;0;0
160;0;0
999;0;0
160;0;0
228;0;0
214;0;0
216;0;0
195;0;0
92;0;0
4;0;0
102;0;0
37;0;0
4;0;0
229;0;0
153;0;0
110;0;0
153;0;0
160;0;0
110;0;0
153;0;0
92;0;0
422;0;0
4;0;0
228;0;0
228;0;0
160;0;0
92;0;0
228;0;0
4;0;0
92;0;0
229;0;0
92;0;0
228;0;0
92;0;0
92;0;0
113;0;0
209;0;0
113;0;0
92;0;0
37;0;0
208;0;0
92;0;0
422;0;0
4;0;0
4;0;0
422;0;0
94;0;0
4;0;0
95;0;0
229;0;0
92;0;0
228;0;0
4;0;0
138;0;0
92;0;0
92;0;0
113;0;0
422;0;0
209;0;0
209;0;0
4;0;0
160;0;0
200;0;0
92;0;0
92;0;0
92;0;0
92;0;0
214;0;0
153;0;0
209;0;0
92;0;0
153;0;0
113;0;0
182;0;0
182;0;0
209;0;0
182;0;0
4;0;0
113;0;0
45;0;0
95;0;0
147;0;0
195;0;0
4;0;0
160;0;0
92;0;0
4;0;0
12;0;0
158;0;0
147;0;0
92;0;0
113;0;0
4;0;0
4;0;0
92;0;0
104;0;0
422;0;0
113;0;0
422;0;0
153;0;0
4;0;0
195;0;0
422;0;0
4;0;0
422;0;0
195;0;0
160;0;0
95;0;0
195;0;0
92;0;0
153;0;0
4;0;0
113;0;0
4;0;0
147;0;0
229;0;0
229;0;0
123;0;0
123;0;0
4;0;0
161;0;0
92;0;0
153;0;0
113;0;0
92;0;0
92;0;0
153;0;0
160;0;0
153;0;0
4;0;0
4;0;0
137;0;0
422;0;0
4;0;0
92;0;0
214;0;0
137;0;0
160;0;0
195;0;0
92;0;0
228;0;0
153;0;0
214;0;0
153;0;0
92;0;0
160;0;0
92;0;0
113;0;0
4;0;0
4;0;0
92;0;0
4;0;0
422;0;0
4;0;0
113;0;0
92;0;0
209;0;0
113;0;0
92;0;0
422;0;0
4;0;0
113;0;0
200;0;0
422;0;0
4;0;0
147;0;0
147;0;0
147;0;0
34;0;0
92;0;0
209;0;0
113;0;0
4;0;0
19;0;0
4;0;0
45;0;0
160;0;0
1001;0;0
153;0;0
233;0;0
97;0;0
422;0;0
92;0;0
195;0;0
60;0;0
147;0;0
153;0;0
45;0;0
422;0;0
147;0;0
153;0;0
92;0;0
41;0;0
1004;0;0
92;0;0
153;0;0
195;0;0
45;0;0
92;0;0
45;0;0
229;0;0
229;0;0
45;0;0
195;0;0
4;0;0
92;0;0
92;0;0
4;0;0
92;0;0
4;0;0
92;0;0
4;0;0
137;0;0
147;0;0
160;0;0
92;0;0
92;0;0
153;0;0
60;0;0
153;0;0
233;0;0
113;0;0
160;0;0
137;0;0
113;0;0
113;0;0
92;0;0
422;0;0
60;0;0
93;0;0
195;0;0
45;0;0
4;0;0
182;0;0
153;0;0
195;0;0
422;0;0
4;0;0
147;0;0
195;0;0
153;0;0
4;0;0
213;0;0
153;0;0
153;0;0
153;0;0
147;0;0
4;0;0
195;0;0
147;0;0
95;0;0
153;0;0
228;0;0
95;0;0
147;0;0
95;0;0
195;0;0
229;0;0
147;0;0
195;0;0
214;0;0
147;0;0
147;0;0
95;0;0
113;0;0
92;0;0
182;0;0
4;0;0
229;0;0
4;0;0
195;0;0
4;0;0
4;0;0
195;0;0
195;0;0
147;0;0
229;0;0
229;0;0
147;0;0
229;0;0
228;0;0
147;0;0
1004;0;0
153;0;0
4;0;0
147;0;0
223;0;0
113;0;0
228;0;0
195;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
147;0;0
123;0;0
200;0;0
200;0;0
4;0;0
4;0;0
4;0;0
147;0;0
147;0;0
228;0;0
153;0;0
153;0;0
92;0;0
153;0;0
153;0;0
92;0;0
92;0;0
92;0;0
153;0;0
147;0;0
147;0;0
147;0;0
92;0;0
153;0;0
113;0;0
153;0;0
147;0;0
153;0;0
209;0;0
92;0;0
94;0;0
153;0;0
113;0;0
153;0;0
92;0;0
142;0;0
92;0;0
92;0;0
214;0;0
113;0;0
147;0;0
153;0;0
153;0;0
153;0;0
159;0;0
113;0;0
92;0;0
92;0;0
153;0;0
92;0;0
92;0;0
160;0;0
182;0;0
195;0;0
92;0;0
92;0;0
92;0;0
92;0;0
4;0;0
195;0;0
153;0;0
195;0;0
228;0;0
228;0;0
228;0;0
228;0;0
228;0;0
228;0;0
92;0;0
160;0;0
4;0;0
4;0;0
4;0;0
92;0;0
42;0;0
173;0;0
4;0;0
147;0;0
113;0;0
160;0;0
130;0;0
92;0;0
92;0;0
113;0;0
229;0;0
113;0;0
147;0;0
160;0;0
147;0;0
92;0;0
92;0;0
1004;0;0
228;0;0
160;0;0
195;0;0
92;0;0
195;0;0
60;0;0
195;0;0
138;0;0
1004;0;0
1004;0;0
19;0;0
92;0;0
4;0;0
93;0;0
93;0;0
65;0;0
200;0;0
217;0;0
217;0;0
217;0;0
147;0;0
147;0;0
4;0;0
160;0;0
153;0;0
153;0;0
153;0;0
4;0;0
153;0;0
182;0;0
92;0;0
4;0;0
4;0;0
214;0;0
4;0;0
14;0;0
147;0;0
110;0;0
147;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
147;0;0
113;0;0
4;0;0
228;0;0
229;0;0
1004;0;0
229;0;0
113;0;0
4;0;0
95;0;0
95;0;0
147;0;0
4;0;0
4;0;0
209;0;0
153;0;0
4;0;0
41;0;0
95;0;0
4;0;0
95;0;0
4;0;0
182;0;0
4;0;0
95;0;0
95;0;0
4;0;0
113;0;0
37;0;0
4;0;0
113;0;0
4;0;0
147;0;0
209;0;0
182;0;0
4;0;0
229;0;0
229;0;0
4;0;0
113;0;0
147;0;0
153;0;0
182;0;0
95;0;0
4;0;0
153;0;0
4;0;0
4;0;0
95;0;0
153;0;0
4;0;0
200;0;0
4;0;0
153;0;0
228;0;0
92;0;0
153;0;0
92;0;0
216;0;0
228;0;0
92;0;0
422;0;0
147;0;0
153;0;0
209;0;0
94;0;0
4;0;0
153;0;0
4;0;0
153;0;0
153;0;0
4;0;0
4;0;0
113;0;0
95;0;0
4;0;0
95;0;0
209;0;0
4;0;0
4;0;0
4;0;0
182;0;0
183;0;0
167;0;0
153;0;0
4;0;0
4;0;0
153;0;0
4;0;0
147;0;0
4;0;0
95;0;0
147;0;0
209;0;0
4;0;0
95;0;0
4;0;0
138;0;0
153;0;0
209;0;0
4;0;0
4;0;0
153;0;0
4;0;0
92;0;0
153;0;0
153;0;0
153;0;0
92;0;0
153;0;0
422;0;0
92;0;0
147;0;0
153;0;0
228;0;0
422;0;0
155;0;0
4;0;0
4;0;0
153;0;0
153;0;0
94;0;0
110;0;0
153;0;0
113;0;0
153;0;0
160;0;0
153;0;0
147;0;0
153;0;0
92;0;0
153;0;0
153;0;0
4;0;0
153;0;0
153;0;0
153;0;0
60;0;0
4;0;0
4;0;0
4;0;0
4;0;0
229;0;0
4;0;0
160;0;0
95;0;0
228;0;0
228;0;0
4;0;0
153;0;0
153;0;0
147;0;0
4;0;0
147;0;0
209;0;0
95;0;0
95;0;0
153;0;0
92;0;0
153;0;0
153;0;0
209;0;0
92;0;0
4;0;0
95;0;0
153;0;0
228;0;0
12;0;0
153;0;0
153;0;0
153;0;0
228;0;0
4;0;0
95;0;0
182;0;0
147;0;0
147;0;0
153;0;0
4;0;0
4;0;0
95;0;0
153;0;0
167;0;0
228;0;0
45;0;0
45;0;0
422;0;0
4;0;0
4;0;0
142;0;0
95;0;0
160;0;0
153;0;0
113;0;0
4;0;0
147;0;0
167;0;0
153;0;0
153;0;0
216;0;0
4;0;0
95;0;0
113;0;0
153;0;0
95;0;0
4;0;0
153;0;0
4;0;0
95;0;0
228;0;0
95;0;0
4;0;0
228;0;0
153;0;0
95;0;0
95;0;0
200;0;0
147;0;0
153;0;0
153;0;0
92;0;0
153;0;0
95;0;0
95;0;0
95;0;0
41;0;0
95;0;0
153;0;0
160;0;0
92;0;0
92;0;0
153;0;0
113;0;0
153;0;0
216;0;0
153;0;0
4;0;0
153;0;0
92;0;0
92;0;0
422;0;0
95;0;0
228;0;0
92;0;0
182;0;0
4;0;0
95;0;0
182;0;0
95;0;0
229;0;0
185;0;0
95;0;0
95;0;0
41;0;0
153;0;0
92;0;0
130;0;0
4;0;0
153;0;0
153;0;0
160;0;0
60;0;0
95;0;0
209;0;0
153;0;0
4;0;0
92;0;0
228;0;0
60;0;0
147;0;0
113;0;0
228;0;0
228;0;0
4;0;0
95;0;0
113;0;0
228;0;0
45;0;0
113;0;0
95;0;0
95;0;0
214;0;0
95;0;0
214;0;0
147;0;0
153;0;0
214;0;0
60;0;0
19;0;0
4;0;0
214;0;0
422;0;0
214;0;0
92;0;0
4;0;0
4;0;0
153;0;0
214;0;0
422;0;0
209;0;0
95;0;0
167;0;0
95;0;0
153;0;0
209;0;0
147;0;0
95;0;0
228;0;0
147;0;0
4;0;0
200;0;0
209;0;0
217;0;0
214;0;0
95;0;0
4;0;0
95;0;0
214;0;0
95;0;0
95;0;0
92;0;0
95;0;0
95;0;0
95;0;0
195;0;0
209;0;0
95;0;0
92;0;0
113;0;0
214;0;0
95;0;0
200;0;0
4;0;0
4;0;0
158;0;0
113;0;0
214;0;0
214;0;0
95;0;0
228;0;0
19;0;0
95;0;0
214;0;0
214;0;0
153;0;0
113;0;0
147;0;0
147;0;0
228;0;0
95;0;0
228;0;0
4;0;0
214;0;0
113;0;0
147;0;0
95;0;0
37;0;0
200;0;0
209;0;0
92;0;0
4;0;0
95;0;0
37;0;0
153;0;0
95;0;0
153;0;0
4;0;0
45;0;0
113;0;0
4;0;0
182;0;0
95;0;0
4;0;0
92;0;0
229;0;0
92;0;0
41;0;0
19;0;0
60;0;0
200;0;0
209;0;0
4;0;0
153;0;0
113;0;0
95;0;0
95;0;0
95;0;0
95;0;0
147;0;0
147;0;0
153;0;0
228;0;0
113;0;0
60;0;0
113;0;0
209;0;0
153;0;0
4;0;0
147;0;0
229;0;0
95;0;0
195;0;0
228;0;0
228;0;0
228;0;0
153;0;0
4;0;0
4;0;0
153;0;0
4;0;0
95;0;0
95;0;0
4;0;0
147;0;0
113;0;0
4;0;0
4;0;0
113;0;0
4;0;0
95;0;0
95;0;0
153;0;0
95;0;0
113;0;0
95;0;0
95;0;0
153;0;0
92;0;0
153;0;0
422;0;0
113;0;0
113;0;0
113;0;0
153;0;0
95;0;0
95;0;0
4;0;0
153;0;0
113;0;0
95;0;0
113;0;0
95;0;0
113;0;0
95;0;0
4;0;0
113;0;0
95;0;0
113;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
195;0;0
60;0;0
60;0;0
95;0;0
147;0;0
4;0;0
228;0;0
228;0;0
92;0;0
160;0;0
110;0;0
200;0;0
95;0;0
113;0;0
95;0;0
95;0;0
95;0;0
104;0;0
95;0;0
95;0;0
182;0;0
95;0;0
110;0;0
182;0;0
95;0;0
92;0;0
92;0;0
4;0;0
182;0;0
153;0;0
182;0;0
113;0;0
229;0;0
182;0;0
195;0;0
153;0;0
147;0;0
147;0;0
147;0;0
147;0;0
147;0;0
182;0;0
60;0;0
153;0;0
60;0;0
153;0;0
93;0;0
228;0;0
130;0;0
60;0;0
4;0;0
95;0;0
182;0;0
228;0;0
153;0;0
228;0;0
60;0;0
95;0;0
228;0;0
228;0;0
95;0;0
95;0;0
228;0;0
113;0;0
113;0;0
95;0;0
160;0;0
182;0;0
69;0;0
4;0;0
95;0;0
95;0;0
95;0;0
153;0;0
4;0;0
113;0;0
153;0;0
92;0;0
182;0;0
229;0;0
147;0;0
153;0;0
95;0;0
153;0;0
153;0;0
60;0;0
228;0;0
4;0;0
60;0;0
60;0;0
4;0;0
1004;0;0
113;0;0
113;0;0
4;0;0
92;0;0
228;0;0
113;0;0
147;0;0
95;0;0
182;0;0
4;0;0
4;0;0
228;0;0
4;0;0
200;0;0
147;0;0
422;0;0
200;0;0
228;0;0
153;0;0
228;0;0
228;0;0
228;0;0
228;0;0
228;0;0
95;0;0
228;0;0
228;0;0
95;0;0
147;0;0
422;0;0
228;0;0
228;0;0
92;0;0
92;0;0
422;0;0
228;0;0
147;0;0
228;0;0
37;0;0
200;0;0
95;0;0
228;0;0
4;0;0
4;0;0
195;0;0
182;0;0
173;0;0
153;0;0
92;0;0
200;0;0
95;0;0
95;0;0
95;0;0
113;0;0
228;0;0
95;0;0
123;0;0
228;0;0
153;0;0
30;0;0
182;0;0
228;0;0
4;0;0
229;0;0
228;0;0
113;0;0
228;0;0
229;0;0
4;0;0
228;0;0
4;0;0
4;0;0
113;0;0
228;0;0
4;0;0
123;0;0
228;0;0
113;0;0
422;0;0
113;0;0
123;0;0
113;0;0
92;0;0
92;0;0
4;0;0
228;0;0
95;0;0
4;0;0
182;0;0
19;0;0
95;0;0
228;0;0
4;0;0
4;0;0
113;0;0
147;0;0
95;0;0
4;0;0
4;0;0
113;0;0
147;0;0
4;0;0
4;0;0
4;0;0
95;0;0
200;0;0
160;0;0
95;0;0
113;0;0
92;0;0
4;0;0
95;0;0
4;0;0
153;0;0
209;0;0
1004;0;0
4;0;0
113;0;0
182;0;0
182;0;0
182;0;0
200;0;0
228;0;0
92;0;0
4;0;0
228;0;0
228;0;0
228;0;0
4;0;0
200;0;0
200;0;0
200;0;0
4;0;0
209;0;0
113;0;0
4;0;0
4;0;0
200;0;0
92;0;0
4;0;0
4;0;0
200;0;0
37;0;0
95;0;0
95;0;0
4;0;0
92;0;0
113;0;0
60;0;0
113;0;0
153;0;0
4;0;0
4;0;0
95;0;0
113;0;0
195;0;0
4;0;0
4;0;0
4;0;0
147;0;0
147;0;0
95;0;0
95;0;0
92;0;0
4;0;0
92;0;0
228;0;0
153;0;0
1004;0;0
422;0;0
4;0;0
113;0;0
95;0;0
92;0;0
209;0;0
4;0;0
229;0;0
113;0;0
182;0;0
160;0;0
113;0;0
214;0;0
228;0;0
160;0;0
60;0;0
4;0;0
92;0;0
95;0;0
113;0;0
4;0;0
37;0;0
213;0;0
147;0;0
41;0;0
113;0;0
37;0;0
113;0;0
229;0;0
153;0;0
113;0;0
41;0;0
41;0;0
228;0;0
4;0;0
4;0;0
4;0;0
95;0;0
153;0;0
229;0;0
4;0;0
92;0;0
92;0;0
138;0;0
138;0;0
138;0;0
95;0;0
95;0;0
228;0;0
138;0;0
4;0;0
228;0;0
45;0;0
92;0;0
113;0;0
137;0;0
4;0;0
153;0;0
195;0;0
153;0;0
4;0;0
195;0;0
182;0;0
4;0;0
4;0;0
4;0;0
195;0;0
195;0;0
4;0;0
95;0;0
4;0;0
92;0;0
60;0;0
153;0;0
92;0;0
195;0;0
4;0;0
113;0;0
195;0;0
200;0;0
229;0;0
153;0;0
4;0;0
113;0;0
113;0;0
4;0;0
92;0;0
153;0;0
92;0;0
113;0;0
4;0;0
60;0;0
422;0;0
4;0;0
113;0;0
195;0;0
195;0;0
195;0;0
195;0;0
95;0;0
113;0;0
182;0;0
228;0;0
113;0;0
4;0;0
4;0;0
228;0;0
228;0;0
228;0;0
113;0;0
113;0;0
113;0;0
113;0;0
113;0;0
228;0;0
113;0;0
113;0;0
113;0;0
4;0;0
34;0;0
229;0;0
19;0;0
95;0;0
182;0;0
92;0;0
4;0;0
113;0;0
113;0;0
228;0;0
153;0;0
113;0;0
95;0;0
113;0;0
92;0;0
182;0;0
4;0;0
422;0;0
422;0;0
92;0;0
4;0;0
200;0;0
113;0;0
155;0;0
95;0;0
95;0;0
182;0;0
4;0;0
113;0;0
113;0;0
92;0;0
113;0;0
113;0;0
153;0;0
113;0;0
195;0;0
200;0;0
153;0;0
229;0;0
229;0;0
95;0;0
113;0;0
195;0;0
195;0;0
113;0;0
113;0;0
113;0;0
113;0;0
195;0;0
195;0;0
113;0;0
4;0;0
4;0;0
113;0;0
95;0;0
113;0;0
113;0;0
92;0;0
4;0;0
95;0;0
4;0;0
95;0;0
147;0;0
113;0;0
153;0;0
195;0;0
95;0;0
214;0;0
92;0;0
92;0;0
182;0;0
182;0;0
195;0;0
4;0;0
160;0;0
4;0;0
113;0;0
153;0;0
37;0;0
4;0;0
60;0;0
19;0;0
19;0;0
153;0;0
41;0;0
195;0;0
4;0;0
160;0;0
60;0;0
4;0;0
4;0;0
209;0;0
95;0;0
213;0;0
147;0;0
138;0;0
147;0;0
182;0;0
4;0;0
95;0;0
92;0;0
228;0;0
182;0;0
4;0;0
95;0;0
200;0;0
228;0;0
228;0;0
4;0;0
4;0;0
4;0;0
4;0;0
147;0;0
147;0;0
147;0;0
4;0;0
153;0;0
209;0;0
4;0;0
4;0;0
95;0;0
4;0;0
4;0;0
195;0;0
209;0;0
110;0;0
147;0;0
92;0;0
200;0;0
200;0;0
113;0;0
60;0;0
60;0;0
60;0;0
209;0;0
4;0;0
92;0;0
4;0;0
113;0;0
182;0;0
153;0;0
153;0;0
228;0;0
4;0;0
92;0;0
113;0;0
228;0;0
113;0;0
95;0;0
228;0;0
95;0;0
228;0;0
95;0;0
4;0;0
92;0;0
195;0;0
4;0;0
92;0;0
155;0;0
228;0;0
4;0;0
4;0;0
4;0;0
113;0;0
119;0;0
4;0;0
104;0;0
95;0;0
209;0;0
95;0;0
95;0;0
195;0;0
195;0;0
153;0;0
113;0;0
228;0;0
160;0;0
422;0;0
95;0;0
422;0;0
422;0;0
217;0;0
422;0;0
422;0;0
97;0;0
422;0;0
4;0;0
147;0;0
4;0;0
0;0;0
4;0;0
4;0;0
4;0;0
168;0;0
4;0;0
147;0;0
4;0;0
92;0;0
4;0;0
160;0;0
44;0;0
214;0;0
4;0;0
4;0;0
153;0;0
95;0;0
160;0;0
123;0;0
160;0;0
113;0;0
60;0;0
153;0;0
209;0;0
4;0;0
60;0;0
229;0;0
147;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
4;0;0
4;0;0
147;0;0
167;0;0
228;0;0
4;0;0
97;0;0
147;0;0
92;0;0
92;0;0
182;0;0
4;0;0
147;0;0
1004;0;0
45;0;0
92;0;0
92;0;0
228;0;0
422;0;0
228;0;0
153;0;0
99;0;0
99;0;0
147;0;0
182;0;0
209;0;0
153;0;0
153;0;0
153;0;0
4;0;0
104;0;0
0;0;0
0;0;0
4;0;0
147;0;0
4;0;0
160;0;0
153;0;0
147;0;0
92;0;0
4;0;0
92;0;0
6;0;0
92;0;0
216;0;0
92;0;0
182;0;0
92;0;0
147;0;0
228;0;0
153;0;0
95;0;0
92;0;0
153;0;0
44;0;0
228;0;0
4;0;0
0;0;0
147;0;0
92;0;0
97;0;0
160;0;0
18;0;0
97;0;0
160;0;0
0;0;0
104;0;0
147;0;0
97;0;0
147;0;0
422;0;0
4;0;0
209;0;0
97;0;0
159;0;0
160;0;0
92;0;0
97;0;0
228;0;0
97;0;0
92;0;0
4;0;0
0;0;0
0;0;0
228;0;0
160;0;0
160;0;0
0;0;0
228;0;0
422;0;0
167;0;0
147;0;0
92;0;0
4;0;0
97;0;0
92;0;0
97;0;0
4;0;0
104;0;0
182;0;0
4;0;0
4;0;0
96;0;0
97;0;0
182;0;0
113;0;0
97;0;0
214;0;0
95;0;0
97;0;0
0;0;0
19;0;0
141;0;0
158;0;0
173;0;0
229;0;0
97;0;0
97;0;0
97;0;0
97;0;0
160;0;0
97;0;0
97;0;0
182;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
4;0;0
97;0;0
95;0;0
97;0;0
141;0;0
153;0;0
147;0;0
160;0;0
97;0;0
97;0;0
97;0;0
92;0;0
92;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
4;0;0
97;0;0
97;0;0
113;0;0
147;0;0
97;0;0
97;0;0
97;0;0
106;0;0
75;0;0
97;0;0
160;0;0
160;0;0
97;0;0
4;0;0
0;0;0
209;0;0
4;0;0
4;0;0
97;0;0
182;0;0
95;0;0
0;0;0
97;0;0
113;0;0
182;0;0
182;0;0
97;0;0
147;0;0
92;0;0
92;0;0
92;0;0
92;0;0
92;0;0
92;0;0
92;0;0
92;0;0
113;0;0
0;0;0
97;0;0
97;0;0
97;0;0
4;0;0
0;0;0
182;0;0
185;0;0
147;0;0
92;0;0
182;0;0
195;0;0
92;0;0
173;0;0
4;0;0
4;0;0
110;0;0
4;0;0
422;0;0
228;0;0
4;0;0
153;0;0
153;0;0
153;0;0
147;0;0
4;0;0
93;0;0
4;0;0
4;0;0
160;0;0
4;0;0
4;0;0
228;0;0
4;0;0
4;0;0
4;0;0
4;0;0
0;0;0
153;0;0
0;0;0
4;0;0
195;0;0
4;0;0
95;0;0
95;0;0
4;0;0
4;0;0
155;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
113;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
0;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
160;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
4;0;0
95;0;0
0;0;0
4;0;0
97;0;0
92;0;0
95;0;0
97;0;0
4;0;0
4;0;0
